"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32","fin46","fin47","fin48a","fin48b","fin48c","fin48d","fin48e","fin48f","fin49a","fin49b","fin49c","fin49d","fin49e","fin49f","fin50","fin51"
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,114644758,0.811908651081889,1,46,2,5,2,2,0,0,0,0,0,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,2,2,3,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,2,1,1,1,1,1,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,114708966,0.705031750571792,1,17,2,1,2,1,1,1,1,1,0,1,4,4,4,4,1,4,3,1,2,1,2,3,3,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,2,,2,2,,2,2,2,,2,2,2,,,2,2,1,4,1,1,1,1,2,1,3,,2,1,3,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,1,3,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,114810419,0.80366437843314,1,46,2,4,1,1,1,1,1,1,1,1,4,4,4,1,1,2,3,1,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,1,1,,2,2,,2,,1,,2,1,2,,,,1,3,4,2,,,,2,1,1,,1,1,3,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,1,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,4,1,1,2,2,,2,1,,1,1,3,,2,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,115067252,0.365217740174082,1,49,1,3,1,1,0,0,0,0,0,0,4,4,4,2,0,2,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,2,,2,2,2,,,2,2,1,3,1,1,1,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,115265813,0.665849169027103,1,34,2,3,2,2,1,1,1,1,0,1,1,4,4,4,0,1,3,1,2,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,1,2,,2,2,,2,,2,,2,2,2,,,2,3,2,2,2,,,,2,2,,4,1,2,,2,,2,,2,1,2,1,,,1,2,1,1,,,2,1,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,2,2,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,115302230,1.38251186531842,2,30,2,2,1,1,1,0,1,1,0,1,1,4,4,4,1,4,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,2,2,,2,2,,2,,2,,2,2,2,,,2,3,3,4,2,,,,1,1,1,,1,2,,2,,2,,2,2,,,,,1,2,1,2,,,1,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,115457118,0.470021167047861,1,22,2,3,1,1,1,1,1,1,1,0,1,4,4,4,1,1,1,1,1,1,1,3,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,2,,,,2,2,3,1,1,1,2,2,1,1,,1,1,3,2,,1,1,2,1,1,1,,,1,2,1,2,,,2,1,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,1,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,115544743,0.568802082280711,1,17,2,5,2,2,1,0,1,1,0,1,4,4,4,4,1,4,3,0,1,1,2,3,3,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,2,2,,2,2,,2,,2,,2,2,2,,,2,7,,5,2,,,,2,1,2,,2,1,2,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,7,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,2,,2,1,,1,1,3,,1,2,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,115608802,0.64837643345405,1,49,2,3,1,2,1,1,1,1,1,0,1,4,4,4,0,2,3,1,1,1,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,3,2,4,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,1,1,2,1,,1,1,1,,1,1,1,1,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,115624284,1.96853372376754,2,31,2,2,1,1,1,1,1,1,1,1,4,4,1,4,0,1,1,1,1,1,2,3,2,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,,1,1,2,1,2,1,1,2,1,2,,,,1,2,3,1,2,1,2,1,2,,1,1,2,,1,1,2,,2,1,1,2,,,2,,,,,,,,,2,1,2,1,,,2,1,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,1,2,,1,1,2,2,1,,1,1,2,,2,2,2,1,1,1,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,115709940,0.677935180782515,2,49,1,3,1,1,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,3,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,115756931,0.86104418251564,1,30,2,3,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,3,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,1,,1,,2,2,2,,,,1,2,3,2,,,,1,1,1,,1,1,3,2,,1,1,2,1,1,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,1,1,1,1,2,,2,1,,1,1,3,,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,116186854,0.941650887318485,1,70,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,2,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,116212657,0.611561199117365,1,70,2,2,2,1,0,0,0,0,0,0,4,2,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,2,2,2,1,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,8,1,1,,8,,,8,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,1,8,1,2,,,,,,,,,,,,,3,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,116353613,0.701086669778086,1,22,2,4,1,1,1,0,1,1,1,1,1,4,4,4,1,1,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,1,2,,2,2,,2,,1,2,2,2,2,,,,2,2,3,2,,,,1,1,1,,1,1,3,2,,2,,2,1,1,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,2,,2,1,,1,2,,1,1,1,1,2,2,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,116402465,0.257157228928712,1,65,1,1,1,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,1,7,,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,1,8,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,116419490,1.27857422755579,1,25,2,5,1,1,1,1,1,1,0,1,1,4,4,4,1,1,3,1,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,,2,2,,2,2,2,2,2,2,2,,,2,1,3,4,2,,,,1,1,1,,1,1,3,2,,2,,2,1,1,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,2,4,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,116455943,1.62381730216378,1,45,2,5,1,2,1,1,1,1,0,1,1,4,4,4,1,1,1,1,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,,2,2,,2,2,2,,2,2,2,,,2,1,3,4,2,,,,1,1,1,,1,1,3,1,1,1,1,2,1,1,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,2,1,1,1,1,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,116498243,1.69323364769548,2,44,2,2,1,1,0,0,0,0,1,0,2,4,4,2,0,2,3,0,2,,,,,,,,,,2,2,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,1,,1,,1,2,2,,,,3,2,4,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,1,,1,1,4,,2,2,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,116825585,0.400913388963489,2,30,2,5,1,2,1,0,1,1,0,0,4,4,4,4,0,1,3,1,2,1,2,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,3,4,2,,,,2,2,,4,1,2,,2,,2,,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,3,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,116931391,0.780785815622286,2,45,2,3,1,2,1,0,1,1,0,1,1,4,4,4,0,4,3,1,1,1,1,2,2,,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,2,2,3,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,116946246,0.436452960701032,1,35,1,1,1,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,1,2,1,3,3,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,2,2,,,,2,2,,4,2,1,2,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,3,2,,2,2,,2,1,,1,2,,1,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,116993055,0.913291414170374,2,72,2,3,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,1,2,,2,2,,2,1,,1,2,,1,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,117020818,0.818725237169452,1,22,2,3,1,1,1,1,1,1,0,1,4,4,4,4,1,4,2,1,1,1,1,3,3,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,2,3,4,1,2,2,2,2,1,3,,1,1,2,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,117233178,1.95524970121626,1,35,3,1,1,1,1,1,1,1,0,1,1,4,4,4,1,1,3,1,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,1,,1,2,,2,2,2,,2,2,2,,,2,3,2,4,1,1,1,2,1,1,1,,1,1,3,2,,2,,2,1,1,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,117259223,0.985922712626172,2,20,2,3,1,1,1,1,1,1,0,0,1,4,4,4,1,4,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,3,3,3,2,,,,2,1,2,,2,2,,2,,2,,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,117796020,0.795367453737617,1,28,2,2,1,1,1,0,1,0,1,1,1,4,4,4,0,4,3,1,1,2,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,2,,1,2,,2,,2,1,2,2,2,,,,1,2,3,1,2,2,2,2,2,,4,2,2,,2,,2,,2,2,,,,,1,2,1,2,,,1,2,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,1,1,1,2,2,,2,1,,1,2,,1,1,1,1,2,2,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,117827092,1.32826265750796,2,24,2,4,1,1,1,1,1,1,1,1,4,4,4,1,1,1,3,1,1,1,1,3,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,,2,2,,2,2,1,,2,2,2,,,,1,2,2,2,,,,1,1,2,,1,1,3,2,,2,,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,2,,2,1,,1,2,,1,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,117902636,0.850371511138512,1,39,2,3,1,2,1,0,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,1,2,,1,2,,2,,2,2,2,2,1,,,1,2,2,4,2,,,,1,1,1,,1,1,3,1,1,2,,2,1,1,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,8,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,117912097,0.833839091346367,2,20,2,5,2,2,1,0,1,1,1,0,4,4,4,4,1,4,3,0,1,1,2,3,3,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,4,2,,,,2,1,3,,2,1,2,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,7,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,118014991,0.550775532443631,2,40,2,4,1,2,1,1,1,1,0,1,1,4,4,4,1,4,3,1,1,1,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,1,2,,2,2,,2,,2,,2,2,2,,,2,3,3,4,2,,,,2,1,1,,1,1,2,2,,2,,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,118017480,1.44355623248522,2,45,2,4,1,1,1,0,1,1,0,1,4,4,4,2,1,4,3,1,1,1,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,1,3,4,2,,,,2,1,3,,1,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,2,,2,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,118025878,0.478223480353787,2,43,1,2,1,1,0,0,0,0,0,1,4,3,4,2,0,4,3,0,2,,,,,,,,,,2,2,2,1,1,2,1,1,1,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,1,2,3,1,1,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,2,2,2,2,,,,1,2,2,1,,1,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,2,,2,1,,1,1,3,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,118033785,1.58736975701651,2,34,2,2,1,2,1,1,1,1,1,1,1,4,4,4,1,4,3,1,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,1,2,2,,2,2,1,,2,2,2,,,,3,3,4,2,,,,2,1,1,,2,1,1,2,,2,,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,118232903,0.257157228928712,2,20,1,5,1,1,1,0,1,1,1,1,4,4,4,4,1,1,1,1,2,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,2,2,,2,2,,2,,1,,2,2,2,,,,3,2,2,2,,,,2,1,3,,1,1,2,1,1,1,1,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,2,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,118392747,0.913281389897347,2,22,2,3,2,2,1,1,1,1,0,0,4,4,4,4,1,4,3,1,1,1,2,3,3,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,2,2,1,2,,,,2,1,2,,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,118398667,1.3827235044627,2,26,3,5,1,2,1,1,1,1,1,1,1,4,4,4,1,2,1,1,1,1,1,3,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,,2,2,,2,2,1,,2,2,2,,,,2,2,4,2,,,,1,1,1,,1,1,3,1,1,1,1,1,1,2,2,,1,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,118443594,0.470021167047861,1,17,2,5,2,1,1,0,1,1,0,1,4,4,4,4,1,4,1,1,2,1,2,3,3,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,1,2,,2,2,,2,,2,,2,2,2,,,2,2,1,3,2,,,,2,1,3,,2,1,3,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,1,1,1,2,2,,2,1,,1,2,,1,2,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,118499678,0.56374211074867,1,35,2,2,1,1,1,1,1,1,1,1,1,4,4,4,1,4,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,,2,2,,2,2,1,,2,2,2,,,,2,2,3,2,,,,1,1,1,,1,1,3,2,,2,,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
